TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T07019;S004;Fourways;C2870;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Cash;2026/01/27;Emma Nkosi
T07020;S004;Fourways;C0827;Guest;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Mobile Pay;2026/03/31;Sarah Mokoena
T07021;S004;Fourways;C2909;Guest;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Cash;2026/04/28;Jessica Naidoo
T07022;S004;Fourways;C1270;Member;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Card;2026/02/26;Michael Williams
T07023;S004;Fourways;C0411;Member;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Bank Transfer;2026/03/17;Sarah Mokoena
T07024;S004;Fourways;C1296;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Mobile Pay;2026/03/04;Michael Williams
T07025;S004;Fourways;C2817;Member;P0011;Denim Jeans;Clothing;1;799.99;799.99;Card;2026/06/21;Sarah Mokoena
T07026;S004;Fourways;C2138;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Bank Transfer;2026/02/24;Sarah Mokoena
T07027;S004;Fourways;C2801;Guest;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Cash;2026/05/12;Noah Pillay
T07028;S004;Fourways;C1138;Member;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Cash;2026/05/01;Liam Jacobs
T07029;S004;Fourways;C2842;Member;P0025;Novel Book;Books;5;199.99;999.95;Card;2026/01/25;James Botha
T07030;S004;Fourways;C2044;Guest;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Card;2026/02/10;Noah Pillay
T07031;S004;Fourways;C1923;Guest;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Card;2026/01/15;Jessica Naidoo
T07032;S004;Fourways;C0019;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Bank Transfer;2026/03/22;Daniel Smith
T07033;S004;Fourways;C1852;Guest;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Cash;2026/01/19;Sarah Mokoena
T07034;S004;Fourways;C2800;Guest;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Card;2026/05/05;Noah Pillay
T07035;S004;Fourways;C2973;Member;P0016;Skincare Set;Beauty;4;599.99;2399.96;Bank Transfer;2026/01/15;Emma Nkosi
T07036;S004;Fourways;C0787;Member;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Mobile Pay;2026/01/27;Noah Pillay
T07037;S004;Fourways;C1980;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Card;2026/04/02;Emma Nkosi
T07038;S004;Fourways;C2845;Guest;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Card;2026/06/23;Daniel Smith
T07039;S004;Fourways;C0801;Guest;P0007;Air Fryer;Appliances;5;1799.99;8999.95;Mobile Pay;2026/04/24;Sarah Mokoena
T07040;S004;Fourways;C0653;Guest;P0025;Novel Book;Books;3;199.99;599.97;Card;2026/01/08;Daniel Smith
T07041;S004;Fourways;C2658;Guest;P0006;Coffee Maker;Appliances;3;1299.99;3899.97;Mobile Pay;2026/05/28;Liam Jacobs
T07042;S004;Fourways;C0874;Guest;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Mobile Pay;2026/06/30;Olivia Dlamini
T07043;S004;Fourways;C0064;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Card;2026/01/15;Jessica Naidoo
T07044;S004;Fourways;C0940;Guest;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Cash;2026/01/21;Olivia Dlamini
T07045;S004;Fourways;C2822;Member;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Card;2026/01/04;Sarah Mokoena
T07046;S004;Fourways;C1004;Guest;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Card;2026/02/05;Michael Williams
T07047;S004;Fourways;C1406;Member;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Card;2026/01/19;Jessica Naidoo
T07048;S004;Fourways;C1965;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Card;2026/05/26;Sophie Mthembu
T07049;S004;Fourways;C1185;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Cash;2026/03/10;Noah Pillay
T07050;S004;Fourways;C2116;Guest;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Card;2026/05/28;Sarah Mokoena
T07051;S004;Fourways;C0395;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Card;2026/04/18;Olivia Dlamini
T07052;S004;Fourways;C2182;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Card;2026/03/02;Daniel Smith
T07053;S004;Fourways;C2491;Member;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Cash;2026/04/06;Sarah Mokoena
T07054;S004;Fourways;C0431;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Cash;2026/05/18;James Botha
T07055;S004;Fourways;C2513;Member;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Mobile Pay;2026/01/27;Sophie Mthembu
T07056;S004;Fourways;C1101;Guest;P0025;Novel Book;Books;2;199.99;399.98;Cash;2026/06/26;Michael Williams
T07057;S004;Fourways;C2966;Guest;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Mobile Pay;2026/03/09;Emma Nkosi
T07058;S004;Fourways;C1366;Guest;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Card;2026/01/28;James Botha
T07059;S004;Fourways;C2461;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Card;2026/03/07;Sarah Mokoena
T07060;S004;Fourways;C1757;Member;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Bank Transfer;2026/06/15;Jessica Naidoo
T07061;S004;Fourways;C0773;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Mobile Pay;2026/05/13;Jessica Naidoo
T07062;S004;Fourways;C0254;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Cash;2026/03/26;Olivia Dlamini
T07063;S004;Fourways;C1042;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Cash;2026/03/30;Noah Pillay
T07064;S004;Fourways;C2099;Guest;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Card;2026/02/21;Jessica Naidoo
T07065;S004;Fourways;C0482;Member;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Mobile Pay;2026/03/10;Sophie Mthembu
T07066;S004;Fourways;C2605;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Card;2026/06/09;James Botha
T07067;S004;Fourways;C2221;Member;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Mobile Pay;2026/06/30;Sarah Mokoena
T07068;S004;Fourways;C1419;Guest;P0018;Perfume;Beauty;2;899.99;1799.98;Cash;2026/01/01;Sophie Mthembu
T07069;S004;Fourways;C0086;Member;P0008;Blender;Appliances;5;899.99;4499.95;Card;2026/04/12;Emma Nkosi
T07070;S004;Fourways;C1541;Member;P0008;Blender;Appliances;5;899.99;4499.95;Cash;2026/05/16;Jessica Naidoo
T07071;S004;Fourways;C2957;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Cash;2026/04/05;Olivia Dlamini
T07072;S004;Fourways;C1981;Guest;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Bank Transfer;2026/05/14;Emma Nkosi
T07073;S004;Fourways;C1355;Member;P0018;Perfume;Beauty;1;899.99;899.99;Bank Transfer;2026/01/07;Noah Pillay
T07074;S004;Fourways;C0183;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Mobile Pay;2026/03/31;Noah Pillay
T07075;S004;Fourways;C1723;Member;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Card;2026/05/27;Jessica Naidoo
T07076;S004;Fourways;C0366;Guest;P0016;Skincare Set;Beauty;1;599.99;599.99;Cash;2026/06/13;Michael Williams
T07077;S004;Fourways;C2995;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Cash;2026/04/29;Michael Williams
T07078;S004;Fourways;C1349;Guest;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Card;2026/06/04;Noah Pillay
T07079;S004;Fourways;C2680;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Mobile Pay;2026/03/23;Daniel Smith
T07080;S004;Fourways;C0019;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Card;2026/01/14;Sarah Mokoena
T07081;S004;Fourways;C1750;Guest;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Mobile Pay;2026/02/17;Jessica Naidoo
T07082;S004;Fourways;C0050;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Cash;2026/02/17;Daniel Smith
T07083;S004;Fourways;C2264;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Cash;2026/02/05;Olivia Dlamini
T07084;S004;Fourways;C2409;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Bank Transfer;2026/05/24;James Botha
T07085;S004;Fourways;C2351;Member;P0008;Blender;Appliances;6;899.99;5399.94;Card;2026/01/22;Olivia Dlamini
T07086;S004;Fourways;C1086;Member;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Mobile Pay;2026/03/30;Liam Jacobs
T07087;S004;Fourways;C1438;Member;P0018;Perfume;Beauty;6;899.99;5399.94;Cash;2026/05/28;Sarah Mokoena
T07088;S004;Fourways;C1532;Member;P0008;Blender;Appliances;4;899.99;3599.96;Mobile Pay;2026/06/02;Michael Williams
T07089;S004;Fourways;C0849;Guest;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Cash;2026/03/05;Daniel Smith
T07090;S004;Fourways;C1746;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Card;2026/01/12;Olivia Dlamini
T07091;S004;Fourways;C2911;Member;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Cash;2026/02/01;Emma Nkosi
T07092;S004;Fourways;C1542;Guest;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Cash;2026/05/04;Daniel Smith
T07093;S004;Fourways;C2839;Member;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Bank Transfer;2026/06/02;Michael Williams
T07094;S004;Fourways;C1214;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Cash;2026/01/04;Sophie Mthembu
T07095;S004;Fourways;C0271;Guest;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Cash;2026/03/04;Michael Williams
T07096;S004;Fourways;C0394;Guest;P0014;Yoga Mat;Sportswear;1;399.99;399.99;Card;2026/02/27;Jessica Naidoo
T07097;S004;Fourways;C0159;Member;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Card;2026/01/13;Noah Pillay
T07098;S004;Fourways;C0890;Member;P0016;Skincare Set;Beauty;1;599.99;599.99;Cash;2026/02/24;James Botha
T07099;S004;Fourways;C0460;Member;P0018;Perfume;Beauty;3;899.99;2699.97;Cash;2026/03/09;Daniel Smith
T07100;S004;Fourways;C1232;Member;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Mobile Pay;2026/04/11;James Botha
T07101;S004;Fourways;C1989;Member;P0016;Skincare Set;Beauty;2;599.99;1199.98;Cash;2026/05/21;Sophie Mthembu
T07102;S004;Fourways;C0471;Guest;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Card;2026/06/22;Emma Nkosi
T07103;S004;Fourways;C0632;Guest;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Mobile Pay;2026/05/25;Michael Williams
T07104;S004;Fourways;C1937;Member;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Bank Transfer;2026/02/06;Olivia Dlamini
T07105;S004;Fourways;C0166;Member;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Card;2026/05/22;Daniel Smith
T07106;S004;Fourways;C0671;Guest;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Cash;2026/06/10;Emma Nkosi
T07107;S004;Fourways;C1826;Guest;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Mobile Pay;2026/04/16;Emma Nkosi
T07108;S004;Fourways;C1228;Guest;P0018;Perfume;Beauty;2;899.99;1799.98;Mobile Pay;2026/03/22;Olivia Dlamini
T07109;S004;Fourways;C1475;Guest;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Card;2026/02/27;James Botha
T07110;S004;Fourways;C2397;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Card;2026/05/04;Liam Jacobs
T07111;S004;Fourways;C2434;Guest;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Bank Transfer;2026/03/21;Emma Nkosi
T07112;S004;Fourways;C1179;Member;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Bank Transfer;2026/06/25;Liam Jacobs
T07113;S004;Fourways;C1817;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Bank Transfer;2026/04/19;Emma Nkosi
T07114;S004;Fourways;C0006;Guest;P0011;Denim Jeans;Clothing;1;799.99;799.99;Mobile Pay;2026/06/02;Emma Nkosi
T07115;S004;Fourways;C2017;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Card;2026/03/10;Michael Williams
T07116;S004;Fourways;C0979;Member;P0025;Novel Book;Books;3;199.99;599.97;Card;2026/04/26;Olivia Dlamini
T07117;S004;Fourways;C0633;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Mobile Pay;2026/03/22;Sophie Mthembu
T07118;S004;Fourways;C0269;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Mobile Pay;2026/04/12;Emma Nkosi
T07119;S004;Fourways;C2169;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Bank Transfer;2026/03/08;Daniel Smith
T07120;S004;Fourways;C2360;Guest;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Card;2026/06/24;Noah Pillay
T07121;S004;Fourways;C2470;Member;P0019;Throw Blanket;Home & Decor;1;449.99;449.99;Card;2026/03/14;Michael Williams
T07122;S004;Fourways;C1276;Member;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Bank Transfer;2026/04/14;Sophie Mthembu
T07123;S004;Fourways;C2888;Member;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Mobile Pay;2026/01/16;Michael Williams
T07124;S004;Fourways;C1514;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Card;2026/03/03;Daniel Smith
T07125;S004;Fourways;C2467;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Cash;2026/03/27;Emma Nkosi
T07126;S004;Fourways;C1517;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Mobile Pay;2026/05/31;Olivia Dlamini
T07127;S004;Fourways;C2552;Member;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Bank Transfer;2026/05/14;James Botha
T07128;S004;Fourways;C0761;Member;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Card;2026/04/29;James Botha
T07129;S004;Fourways;C0260;Guest;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Mobile Pay;2026/02/09;Michael Williams
T07130;S004;Fourways;C1979;Guest;P0011;Denim Jeans;Clothing;1;799.99;799.99;Cash;2026/05/20;Daniel Smith
T07131;S004;Fourways;C2787;Guest;P0008;Blender;Appliances;6;899.99;5399.94;Mobile Pay;2026/04/18;James Botha
T07132;S004;Fourways;C2530;Guest;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Card;2026/04/02;Noah Pillay
T07133;S004;Fourways;C1904;Member;P0009;Electric Kettle;Appliances;2;499.99;999.98;Cash;2026/01/15;Sophie Mthembu
T07134;S004;Fourways;C0050;Guest;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Card;2026/02/20;Noah Pillay
T07135;S004;Fourways;C0906;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Cash;2026/01/31;Emma Nkosi
T07136;S004;Fourways;C1270;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Mobile Pay;2026/03/13;Noah Pillay
T07137;S004;Fourways;C1541;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Cash;2026/01/06;Jessica Naidoo
T07138;S004;Fourways;C2023;Member;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Cash;2026/05/07;Michael Williams
T07139;S004;Fourways;C0480;Guest;P0025;Novel Book;Books;1;199.99;199.99;Cash;2026/02/17;Daniel Smith
T07140;S004;Fourways;C2399;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Cash;2026/03/16;James Botha
T07141;S004;Fourways;C1355;Member;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Cash;2026/02/23;Liam Jacobs
T07142;S004;Fourways;C1933;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Bank Transfer;2026/04/01;Noah Pillay
T07143;S004;Fourways;C0246;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Cash;2026/02/04;Michael Williams
T07144;S004;Fourways;C0136;Guest;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/04/18;Noah Pillay
T07145;S004;Fourways;C0846;Guest;P0025;Novel Book;Books;4;199.99;799.96;Mobile Pay;2026/01/09;Sarah Mokoena
T07146;S004;Fourways;C1214;Guest;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Bank Transfer;2026/04/07;Sarah Mokoena
T07147;S004;Fourways;C0377;Member;P0025;Novel Book;Books;4;199.99;799.96;Cash;2026/02/15;Olivia Dlamini
T07148;S004;Fourways;C1853;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Card;2026/06/18;Michael Williams
T07149;S004;Fourways;C2807;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Cash;2026/02/14;Olivia Dlamini
T07150;S004;Fourways;C1795;Guest;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Cash;2026/05/28;Noah Pillay
T07151;S004;Fourways;C0385;Member;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Bank Transfer;2026/01/26;Olivia Dlamini
T07152;S004;Fourways;C2513;Guest;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Cash;2026/05/26;Noah Pillay
T07153;S004;Fourways;C0778;Guest;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Card;2026/06/18;Noah Pillay
T07154;S004;Fourways;C0890;Member;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Bank Transfer;2026/02/17;Jessica Naidoo
T07155;S004;Fourways;C2298;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Card;2026/04/21;Olivia Dlamini
T07156;S004;Fourways;C1787;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Card;2026/06/23;Michael Williams
T07157;S004;Fourways;C2427;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Mobile Pay;2026/06/04;Emma Nkosi
T07158;S004;Fourways;C0506;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Cash;2026/06/03;Emma Nkosi
T07159;S004;Fourways;C1645;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Mobile Pay;2026/02/23;Michael Williams
T07160;S004;Fourways;C0900;Guest;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Card;2026/03/05;James Botha
T07161;S004;Fourways;C0267;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Bank Transfer;2026/04/10;Michael Williams
T07162;S004;Fourways;C1118;Member;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Bank Transfer;2026/06/01;Noah Pillay
T07163;S004;Fourways;C1126;Guest;P0025;Novel Book;Books;3;199.99;599.97;Bank Transfer;2026/06/22;Michael Williams
T07164;S004;Fourways;C0715;Guest;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Bank Transfer;2026/06/10;Emma Nkosi
T07165;S004;Fourways;C0032;Guest;P0013;Running Shoes;Sportswear;5;1499.5;7497.5;Mobile Pay;2026/06/06;Daniel Smith
T07166;S004;Fourways;C2956;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Cash;2026/05/10;James Botha
T07167;S004;Fourways;C0196;Member;P0006;Coffee Maker;Appliances;3;1299.99;3899.97;Card;2026/05/23;Noah Pillay
T07168;S004;Fourways;C1173;Member;P0015;Sports Bottle;Sportswear;3;199.99;599.97;Card;2026/05/10;Michael Williams
T07169;S004;Fourways;C1734;Guest;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Mobile Pay;2026/04/22;Liam Jacobs
T07170;S004;Fourways;C1317;Member;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Bank Transfer;2026/03/09;Sarah Mokoena
T07171;S004;Fourways;C0043;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Bank Transfer;2026/05/09;Olivia Dlamini
T07172;S004;Fourways;C2620;Guest;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Cash;2026/01/28;James Botha
T07173;S004;Fourways;C1718;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Bank Transfer;2026/03/03;Olivia Dlamini
T07174;S004;Fourways;C1526;Member;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Cash;2026/05/20;Michael Williams
T07175;S004;Fourways;C0509;Member;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Mobile Pay;2026/03/06;Daniel Smith
T07176;S004;Fourways;C1960;Guest;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Bank Transfer;2026/02/27;Sarah Mokoena
T07177;S004;Fourways;C1907;Guest;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Cash;2026/04/07;Liam Jacobs
T07178;S004;Fourways;C1931;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Mobile Pay;2026/02/06;Daniel Smith
T07179;S004;Fourways;C0293;Guest;P0008;Blender;Appliances;4;899.99;3599.96;Bank Transfer;2026/03/19;Michael Williams
T07180;S004;Fourways;C1561;Member;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Cash;2026/01/15;Sophie Mthembu
T07181;S004;Fourways;C0117;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Bank Transfer;2026/06/27;Daniel Smith
T07182;S004;Fourways;C2836;Guest;P0016;Skincare Set;Beauty;1;599.99;599.99;Bank Transfer;2026/01/04;Olivia Dlamini
T07183;S004;Fourways;C0594;Guest;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Mobile Pay;2026/02/24;James Botha
T07184;S004;Fourways;C2367;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Card;2026/03/08;Sophie Mthembu
T07185;S004;Fourways;C1157;Member;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Bank Transfer;2026/05/11;Jessica Naidoo
T07186;S004;Fourways;C2002;Member;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Bank Transfer;2026/04/05;Sarah Mokoena
T07187;S004;Fourways;C1874;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Bank Transfer;2026/01/05;Sarah Mokoena
T07188;S004;Fourways;C1768;Guest;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Cash;2026/06/08;Olivia Dlamini
T07189;S004;Fourways;C0487;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Bank Transfer;2026/01/26;Emma Nkosi
T07190;S004;Fourways;C1594;Member;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Cash;2026/01/11;Michael Williams
T07191;S004;Fourways;C0635;Guest;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Cash;2026/05/21;Olivia Dlamini
T07192;S004;Fourways;C0564;Guest;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Bank Transfer;2026/05/24;Sophie Mthembu
T07193;S004;Fourways;C2577;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Card;2026/02/18;Emma Nkosi
T07194;S004;Fourways;C0776;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Mobile Pay;2026/03/14;James Botha
T07195;S004;Fourways;C1833;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Bank Transfer;2026/03/31;Sophie Mthembu
T07196;S004;Fourways;C1036;Member;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Mobile Pay;2026/06/07;Jessica Naidoo
T07197;S004;Fourways;C2609;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Cash;2026/04/11;Emma Nkosi
T07198;S004;Fourways;C1928;Guest;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Card;2026/05/16;James Botha
T07199;S004;Fourways;C2801;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Cash;2026/01/24;Michael Williams
T07200;S004;Fourways;C0727;Member;P0006;Coffee Maker;Appliances;1;1299.99;1299.99;Mobile Pay;2026/04/25;Michael Williams
T07201;S004;Fourways;C1618;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Cash;2026/03/26;Olivia Dlamini
T07202;S004;Fourways;C0744;Guest;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Cash;2026/03/01;Noah Pillay
T07203;S004;Fourways;C2715;Guest;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Mobile Pay;2026/04/09;Liam Jacobs
T07204;S004;Fourways;C2599;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Bank Transfer;2026/06/05;Sarah Mokoena
T07205;S004;Fourways;C1904;Member;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Bank Transfer;2026/04/07;Olivia Dlamini
T07206;S004;Fourways;C1173;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Cash;2026/05/26;Michael Williams
T07207;S004;Fourways;C2984;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Card;2026/02/24;Michael Williams
T07208;S004;Fourways;C2815;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Cash;2026/02/01;Jessica Naidoo
T07209;S004;Fourways;C2215;Guest;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Card;2026/01/02;Jessica Naidoo
T07210;S004;Fourways;C0048;Guest;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Bank Transfer;2026/03/20;Sophie Mthembu
T07211;S004;Fourways;C0193;Guest;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Bank Transfer;2026/03/14;Liam Jacobs
T07212;S004;Fourways;C0656;Member;P0006;Coffee Maker;Appliances;3;1299.99;3899.97;Cash;2026/03/21;Olivia Dlamini
T07213;S004;Fourways;C2913;Member;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Cash;2026/05/25;Michael Williams
T07214;S004;Fourways;C0060;Guest;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Cash;2026/02/19;Jessica Naidoo
T07215;S004;Fourways;C2492;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Card;2026/04/02;James Botha
T07216;S004;Fourways;C2996;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Mobile Pay;2026/06/26;Noah Pillay
T07217;S004;Fourways;C0555;Guest;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Bank Transfer;2026/01/30;Noah Pillay
T07218;S004;Fourways;C0679;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Cash;2026/01/16;James Botha
T07219;S004;Fourways;C1475;Guest;P0020;Table Lamp;Home & Decor;6;699.99;4199.94;Mobile Pay;2026/06/25;Liam Jacobs
T07220;S004;Fourways;C0015;Guest;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Card;2026/01/23;Sophie Mthembu
