TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T06182;S004;Fourways;C0379;Guest;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Bank Transfer;2026/03/06;Emma Nkosi
T06183;S004;Fourways;C2572;Guest;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/02/04;Jessica Naidoo
T06184;S004;Fourways;C2795;Member;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Mobile Pay;2026/01/31;Jessica Naidoo
T06185;S004;Fourways;C2125;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Cash;2026/02/07;Sarah Mokoena
T06186;S004;Fourways;C1762;Guest;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Cash;2026/04/20;Noah Pillay
T06187;S004;Fourways;C2024;Guest;P0025;Novel Book;Books;2;199.99;399.98;Cash;2026/06/22;Olivia Dlamini
T06188;S004;Fourways;C1937;Guest;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Mobile Pay;2026/06/02;Sarah Mokoena
T06189;S004;Fourways;C1918;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Cash;2026/06/13;Noah Pillay
T06190;S004;Fourways;C2866;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Bank Transfer;2026/05/03;Michael Williams
T06191;S004;Fourways;C0521;Member;P0018;Perfume;Beauty;6;899.99;5399.94;Mobile Pay;2026/01/20;Liam Jacobs
T06192;S004;Fourways;C0623;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Mobile Pay;2026/04/11;Daniel Smith
T06193;S004;Fourways;C2113;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Cash;2026/06/10;James Botha
T06194;S004;Fourways;C0043;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Mobile Pay;2026/04/16;Sarah Mokoena
T06195;S004;Fourways;C2756;Guest;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Mobile Pay;2026/05/02;Noah Pillay
T06196;S004;Fourways;C0486;Guest;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Mobile Pay;2026/05/24;Noah Pillay
T06197;S004;Fourways;C1866;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Card;2026/06/27;James Botha
T06198;S004;Fourways;C2653;Guest;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Cash;2026/03/07;Emma Nkosi
T06199;S004;Fourways;C2869;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Bank Transfer;2026/01/07;Sophie Mthembu
T06200;S004;Fourways;C2630;Guest;P0016;Skincare Set;Beauty;6;599.99;3599.94;Card;2026/01/25;James Botha
T06201;S004;Fourways;C0361;Member;P0018;Perfume;Beauty;4;899.99;3599.96;Bank Transfer;2026/03/25;Olivia Dlamini
T06202;S004;Fourways;C0397;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Card;2026/06/02;Noah Pillay
T06203;S004;Fourways;C2993;Member;P0003;Smart Watch;Electronics;2;1299.99;2599.98;Cash;2026/06/15;Olivia Dlamini
T06204;S004;Fourways;C0710;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Mobile Pay;2026/06/29;Jessica Naidoo
T06205;S004;Fourways;C0781;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Mobile Pay;2026/03/22;Michael Williams
T06206;S004;Fourways;C2694;Member;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Mobile Pay;2026/03/06;Sarah Mokoena
T06207;S004;Fourways;C1408;Member;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Card;2026/03/25;Sophie Mthembu
T06208;S004;Fourways;C2457;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Card;2026/03/16;Daniel Smith
T06209;S004;Fourways;C1223;Guest;P0008;Blender;Appliances;3;899.99;2699.97;Card;2026/06/10;Noah Pillay
T06210;S004;Fourways;C1213;Guest;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Cash;2026/02/02;Sarah Mokoena
T06211;S004;Fourways;C1462;Member;P0010;Cotton T-Shirt;Clothing;2;249.99;499.98;Card;2026/04/23;Sophie Mthembu
T06212;S004;Fourways;C2323;Guest;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Cash;2026/03/05;Sophie Mthembu
T06213;S004;Fourways;C1275;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Card;2026/01/08;Sophie Mthembu
T06214;S004;Fourways;C2802;Member;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Cash;2026/04/13;James Botha
T06215;S004;Fourways;C0198;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Card;2026/04/08;Sophie Mthembu
T06216;S004;Fourways;C1984;Member;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Cash;2026/05/17;Liam Jacobs
T06217;S004;Fourways;C1951;Guest;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Mobile Pay;2026/05/17;Liam Jacobs
T06218;S004;Fourways;C2207;Member;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Card;2026/04/06;Emma Nkosi
T06219;S004;Fourways;C1302;Member;P0008;Blender;Appliances;2;899.99;1799.98;Bank Transfer;2026/04/12;Michael Williams
T06220;S004;Fourways;C1313;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Mobile Pay;2026/03/17;Liam Jacobs
T06221;S004;Fourways;C1351;Member;P0018;Perfume;Beauty;4;899.99;3599.96;Mobile Pay;2026/05/07;James Botha
T06222;S004;Fourways;C2952;Guest;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Bank Transfer;2026/05/28;Jessica Naidoo
T06223;S004;Fourways;C0462;Guest;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Mobile Pay;2026/04/17;Sarah Mokoena
T06224;S004;Fourways;C1109;Guest;P0025;Novel Book;Books;3;199.99;599.97;Card;2026/05/08;James Botha
T06225;S004;Fourways;C1432;Guest;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Cash;2026/04/18;James Botha
T06226;S004;Fourways;C0221;Member;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Mobile Pay;2026/02/22;Emma Nkosi
T06227;S004;Fourways;C2610;Member;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Cash;2026/03/01;Michael Williams
T06228;S004;Fourways;C2086;Member;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Mobile Pay;2026/05/01;Sarah Mokoena
T06229;S004;Fourways;C2064;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Card;2026/03/28;Liam Jacobs
T06230;S004;Fourways;C1712;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Bank Transfer;2026/03/04;Daniel Smith
T06231;S004;Fourways;C1611;Member;P0013;Running Shoes;Sportswear;2;1499.5;2999.0;Cash;2026/02/12;Olivia Dlamini
T06232;S004;Fourways;C1999;Member;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Bank Transfer;2026/05/15;Noah Pillay
T06233;S004;Fourways;C0985;Member;P0013;Running Shoes;Sportswear;4;1499.5;5998.0;Mobile Pay;2026/04/12;Emma Nkosi
T06234;S004;Fourways;C2390;Member;P0025;Novel Book;Books;5;199.99;999.95;Cash;2026/02/15;Emma Nkosi
T06235;S004;Fourways;C0874;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Card;2026/04/03;Sarah Mokoena
T06236;S004;Fourways;C0869;Member;P0014;Yoga Mat;Sportswear;5;399.99;1999.95;Mobile Pay;2026/02/13;Michael Williams
T06237;S004;Fourways;C1155;Guest;P0013;Running Shoes;Sportswear;2;1499.5;2999.0;Card;2026/05/24;Jessica Naidoo
T06238;S004;Fourways;C0851;Member;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Bank Transfer;2026/03/21;Liam Jacobs
T06239;S004;Fourways;C0633;Member;P0008;Blender;Appliances;2;899.99;1799.98;Card;2026/06/28;Jessica Naidoo
T06240;S004;Fourways;C1212;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Bank Transfer;2026/05/17;Liam Jacobs
T06241;S004;Fourways;C1957;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Card;2026/01/21;Noah Pillay
T06242;S004;Fourways;C1176;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Mobile Pay;2026/06/22;Olivia Dlamini
T06243;S004;Fourways;C1138;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Mobile Pay;2026/03/29;Sophie Mthembu
T06244;S004;Fourways;C2008;Guest;P0016;Skincare Set;Beauty;5;599.99;2999.95;Mobile Pay;2026/02/26;Liam Jacobs
T06245;S004;Fourways;C2314;Guest;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Cash;2026/01/25;Sophie Mthembu
T06246;S004;Fourways;C0587;Member;P0020;Table Lamp;Home & Decor;3;699.99;2099.97;Mobile Pay;2026/03/19;Noah Pillay
T06247;S004;Fourways;C2771;Guest;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Mobile Pay;2026/06/14;Liam Jacobs
T06248;S004;Fourways;C2942;Guest;P0005;Laptop Backpack;Accessories;2;549.99;1099.98;Mobile Pay;2026/03/22;Jessica Naidoo
T06249;S004;Fourways;C1451;Member;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Bank Transfer;2026/03/13;Sarah Mokoena
T06250;S004;Fourways;C1076;Guest;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Cash;2026/02/26;James Botha
T06251;S004;Fourways;C2164;Guest;P0009;Electric Kettle;Appliances;1;499.99;499.99;Mobile Pay;2026/06/10;Liam Jacobs
T06252;S004;Fourways;C2616;Member;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Cash;2026/02/07;Daniel Smith
T06253;S004;Fourways;C1164;Member;P0021;Cushion Set;Home & Decor;6;299.99;1799.94;Card;2026/06/16;Noah Pillay
T06254;S004;Fourways;C1405;Guest;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Mobile Pay;2026/03/24;Daniel Smith
T06255;S004;Fourways;C2797;Member;P0015;Sports Bottle;Sportswear;2;199.99;399.98;Cash;2026/04/14;Jessica Naidoo
T06256;S004;Fourways;C1029;Guest;P0018;Perfume;Beauty;2;899.99;1799.98;Bank Transfer;2026/02/01;Liam Jacobs
T06257;S004;Fourways;C1128;Member;P0013;Running Shoes;Sportswear;3;1499.5;4498.5;Card;2026/05/20;Liam Jacobs
T06258;S004;Fourways;C1135;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Card;2026/01/03;Liam Jacobs
T06259;S004;Fourways;C0283;Member;P0016;Skincare Set;Beauty;5;599.99;2999.95;Cash;2026/06/23;Jessica Naidoo
T06260;S004;Fourways;C0358;Guest;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Mobile Pay;2026/03/28;Noah Pillay
T06261;S004;Fourways;C0187;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Mobile Pay;2026/01/08;Liam Jacobs
T06262;S004;Fourways;C0778;Guest;P0004;USB-C Charger;Electronics;1;299.99;299.99;Card;2026/03/30;Sarah Mokoena
T06263;S004;Fourways;C0853;Member;P0014;Yoga Mat;Sportswear;5;399.99;1999.95;Mobile Pay;2026/03/10;James Botha
T06264;S004;Fourways;C0820;Guest;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Cash;2026/04/01;Daniel Smith
T06265;S004;Fourways;C0089;Member;P0008;Blender;Appliances;2;899.99;1799.98;Mobile Pay;2026/03/26;Liam Jacobs
T06266;S004;Fourways;C2103;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Bank Transfer;2026/02/23;Olivia Dlamini
T06267;S004;Fourways;C2291;Member;P0002;Bluetooth Speaker;Electronics;4;649.99;2599.96;Cash;2026/05/19;Sarah Mokoena
T06268;S004;Fourways;C1081;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Card;2026/05/18;Michael Williams
T06269;S004;Fourways;C1111;Member;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Cash;2026/03/25;Jessica Naidoo
T06270;S004;Fourways;C1721;Member;P0025;Novel Book;Books;2;199.99;399.98;Bank Transfer;2026/03/20;Michael Williams
T06271;S004;Fourways;C1239;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Cash;2026/06/04;Jessica Naidoo
T06272;S004;Fourways;C0184;Guest;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Card;2026/06/20;Daniel Smith
T06273;S004;Fourways;C2318;Member;P0015;Sports Bottle;Sportswear;6;199.99;1199.94;Bank Transfer;2026/05/19;Sophie Mthembu
T06274;S004;Fourways;C0975;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Bank Transfer;2026/05/06;Michael Williams
T06275;S004;Fourways;C0881;Member;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Mobile Pay;2026/05/11;Michael Williams
T06276;S004;Fourways;C2113;Guest;P0008;Blender;Appliances;5;899.99;4499.95;Cash;2026/06/13;Sarah Mokoena
T06277;S004;Fourways;C1314;Member;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Bank Transfer;2026/01/03;Jessica Naidoo
T06278;S004;Fourways;C2657;Member;P0004;USB-C Charger;Electronics;3;299.99;899.97;Card;2026/01/03;Sarah Mokoena
T06279;S004;Fourways;C0021;Member;P0003;Smart Watch;Electronics;2;1299.99;2599.98;Mobile Pay;2026/01/05;Emma Nkosi
T06280;S004;Fourways;C2843;Guest;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Card;2026/04/10;Daniel Smith
T06281;S004;Fourways;C0100;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Bank Transfer;2026/05/07;Noah Pillay
T06282;S004;Fourways;C0279;Member;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Cash;2026/03/27;Olivia Dlamini
T06283;S004;Fourways;C2684;Member;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Cash;2026/04/10;Emma Nkosi
T06284;S004;Fourways;C1630;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Mobile Pay;2026/01/13;Liam Jacobs
T06285;S004;Fourways;C1917;Member;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Cash;2026/01/04;Olivia Dlamini
T06286;S004;Fourways;C0200;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Mobile Pay;2026/03/10;Sarah Mokoena
T06287;S004;Fourways;C1362;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Mobile Pay;2026/04/02;Noah Pillay
T06288;S004;Fourways;C2754;Guest;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Card;2026/02/06;James Botha
T06289;S004;Fourways;C0214;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Bank Transfer;2026/05/25;Noah Pillay
T06290;S004;Fourways;C2615;Member;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Cash;2026/02/04;Sophie Mthembu
T06291;S004;Fourways;C2611;Member;P0008;Blender;Appliances;4;899.99;3599.96;Mobile Pay;2026/05/21;Liam Jacobs
T06292;S004;Fourways;C0802;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Mobile Pay;2026/04/09;Michael Williams
T06293;S004;Fourways;C2666;Guest;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Card;2026/06/19;Olivia Dlamini
T06294;S004;Fourways;C2308;Guest;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Cash;2026/01/31;Michael Williams
T06295;S004;Fourways;C0346;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Card;2026/02/10;Jessica Naidoo
T06296;S004;Fourways;C2218;Guest;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Cash;2026/03/04;James Botha
T06297;S004;Fourways;C0021;Member;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Bank Transfer;2026/06/21;Sophie Mthembu
T06298;S004;Fourways;C1597;Guest;P0024;Storage Container Set;Kitchen;5;349.99;1749.95;Card;2026/03/25;Sarah Mokoena
T06299;S004;Fourways;C1582;Guest;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Cash;2026/04/27;Liam Jacobs
T06300;S004;Fourways;C0739;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Bank Transfer;2026/04/26;Noah Pillay
T06301;S004;Fourways;C1510;Member;P0019;Throw Blanket;Home & Decor;6;449.99;2699.94;Cash;2026/01/31;Sophie Mthembu
T06302;S004;Fourways;C1062;Member;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Cash;2026/06/16;Liam Jacobs
T06303;S004;Fourways;C0498;Guest;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Card;2026/06/19;Noah Pillay
T06304;S004;Fourways;C0045;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Mobile Pay;2026/05/10;Michael Williams
T06305;S004;Fourways;C0083;Member;P0022;Cookware Set;Kitchen;2;1599.99;3199.98;Cash;2026/02/26;Liam Jacobs
T06306;S004;Fourways;C0326;Guest;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Card;2026/06/17;Jessica Naidoo
T06307;S004;Fourways;C2470;Guest;P0008;Blender;Appliances;5;899.99;4499.95;Card;2026/03/21;Michael Williams
T06308;S004;Fourways;C2008;Member;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Mobile Pay;2026/05/11;Daniel Smith
T06309;S004;Fourways;C0730;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Card;2026/02/18;Liam Jacobs
T06310;S004;Fourways;C1139;Guest;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Mobile Pay;2026/06/05;James Botha
T06311;S004;Fourways;C2604;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Cash;2026/01/06;Liam Jacobs
T06312;S004;Fourways;C1138;Member;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Mobile Pay;2026/01/30;Jessica Naidoo
T06313;S004;Fourways;C2356;Guest;P0008;Blender;Appliances;5;899.99;4499.95;Card;2026/06/15;Daniel Smith
T06314;S004;Fourways;C2647;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Cash;2026/05/19;Daniel Smith
T06315;S004;Fourways;C0113;Member;P0021;Cushion Set;Home & Decor;2;299.99;599.98;Cash;2026/01/10;James Botha
T06316;S004;Fourways;C2403;Member;P0006;Coffee Maker;Appliances;3;1299.99;3899.97;Mobile Pay;2026/06/29;Noah Pillay
T06317;S004;Fourways;C0447;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Bank Transfer;2026/02/18;Daniel Smith
T06318;S004;Fourways;C0962;Member;P0002;Bluetooth Speaker;Electronics;1;649.99;649.99;Mobile Pay;2026/05/08;Jessica Naidoo
T06319;S004;Fourways;C1239;Guest;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Card;2026/01/21;Emma Nkosi
T06320;S004;Fourways;C2313;Member;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Card;2026/05/07;Sophie Mthembu
T06321;S004;Fourways;C1266;Member;P0009;Electric Kettle;Appliances;2;499.99;999.98;Cash;2026/05/20;Daniel Smith
T06322;S004;Fourways;C2111;Member;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Bank Transfer;2026/02/25;Liam Jacobs
T06323;S004;Fourways;C2508;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Card;2026/03/26;Jessica Naidoo
T06324;S004;Fourways;C0867;Member;P0023;Dinner Plate Set;Kitchen;5;499.99;2499.95;Card;2026/04/13;Sarah Mokoena
T06325;S004;Fourways;C0414;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Cash;2026/06/05;Sarah Mokoena
T06326;S004;Fourways;C0541;Member;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Cash;2026/02/18;Jessica Naidoo
T06327;S004;Fourways;C2684;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Mobile Pay;2026/02/13;Michael Williams
T06328;S004;Fourways;C2084;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Mobile Pay;2026/01/20;Noah Pillay
T06329;S004;Fourways;C2304;Guest;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Bank Transfer;2026/02/10;Daniel Smith
T06330;S004;Fourways;C0603;Guest;P0009;Electric Kettle;Appliances;2;499.99;999.98;Bank Transfer;2026/05/11;Olivia Dlamini
T06331;S004;Fourways;C0727;Guest;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Cash;2026/06/10;Sarah Mokoena
T06332;S004;Fourways;C0723;Guest;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Cash;2026/02/02;Michael Williams
T06333;S004;Fourways;C2179;Member;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Mobile Pay;2026/03/25;Noah Pillay
T06334;S004;Fourways;C2226;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Bank Transfer;2026/06/24;Sophie Mthembu
T06335;S004;Fourways;C1681;Member;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Cash;2026/01/06;Olivia Dlamini
T06336;S004;Fourways;C0858;Guest;P0008;Blender;Appliances;1;899.99;899.99;Bank Transfer;2026/06/04;Daniel Smith
T06337;S004;Fourways;C2033;Guest;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Bank Transfer;2026/03/30;Olivia Dlamini
T06338;S004;Fourways;C2704;Member;P0006;Coffee Maker;Appliances;4;1299.99;5199.96;Mobile Pay;2026/05/29;Sarah Mokoena
T06339;S004;Fourways;C1871;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Bank Transfer;2026/06/08;Jessica Naidoo
T06340;S004;Fourways;C0317;Member;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Bank Transfer;2026/04/18;Daniel Smith
T06341;S004;Fourways;C2198;Member;P0018;Perfume;Beauty;3;899.99;2699.97;Mobile Pay;2026/02/05;Olivia Dlamini
T06342;S004;Fourways;C1683;Member;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Bank Transfer;2026/02/12;Sophie Mthembu
T06343;S004;Fourways;C2698;Guest;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Card;2026/03/14;Daniel Smith
T06344;S004;Fourways;C2847;Guest;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Card;2026/04/14;Sarah Mokoena
T06345;S004;Fourways;C0454;Member;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Cash;2026/01/26;Daniel Smith
T06346;S004;Fourways;C0362;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Mobile Pay;2026/03/21;Noah Pillay
T06347;S004;Fourways;C0884;Member;P0016;Skincare Set;Beauty;1;599.99;599.99;Card;2026/03/27;James Botha
T06348;S004;Fourways;C0862;Guest;P0025;Novel Book;Books;1;199.99;199.99;Bank Transfer;2026/02/01;Jessica Naidoo
T06349;S004;Fourways;C0248;Member;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Mobile Pay;2026/02/11;Daniel Smith
T06350;S004;Fourways;C2745;Member;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Cash;2026/04/27;Emma Nkosi
T06351;S004;Fourways;C0982;Guest;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Card;2026/03/11;Michael Williams
T06352;S004;Fourways;C1851;Guest;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Mobile Pay;2026/04/02;Noah Pillay
T06353;S004;Fourways;C1718;Guest;P0016;Skincare Set;Beauty;2;599.99;1199.98;Bank Transfer;2026/04/01;Michael Williams
T06354;S004;Fourways;C1305;Member;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Bank Transfer;2026/03/21;Liam Jacobs
T06355;S004;Fourways;C1942;Member;P0008;Blender;Appliances;6;899.99;5399.94;Bank Transfer;2026/05/13;Sophie Mthembu
T06356;S004;Fourways;C1799;Member;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Cash;2026/05/21;Emma Nkosi
T06357;S004;Fourways;C2610;Guest;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Card;2026/06/08;James Botha
T06358;S004;Fourways;C0967;Guest;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Cash;2026/01/08;James Botha
T06359;S004;Fourways;C0061;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Cash;2026/02/09;James Botha
T06360;S004;Fourways;C1795;Guest;P0018;Perfume;Beauty;1;899.99;899.99;Card;2026/02/25;Emma Nkosi
T06361;S004;Fourways;C0204;Member;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Bank Transfer;2026/06/03;Emma Nkosi
T06362;S004;Fourways;C2338;Guest;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Bank Transfer;2026/02/03;Emma Nkosi
T06363;S004;Fourways;C0680;Guest;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Card;2026/03/15;Daniel Smith
T06364;S004;Fourways;C0939;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Mobile Pay;2026/04/16;Sophie Mthembu
T06365;S004;Fourways;C0132;Guest;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Mobile Pay;2026/05/12;Liam Jacobs
T06366;S004;Fourways;C1735;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Mobile Pay;2026/04/25;Sophie Mthembu
T06367;S004;Fourways;C0902;Member;P0008;Blender;Appliances;2;899.99;1799.98;Bank Transfer;2026/01/23;Michael Williams
T06368;S004;Fourways;C0067;Member;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Cash;2026/02/10;James Botha
T06369;S004;Fourways;C0586;Member;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Mobile Pay;2026/04/26;Olivia Dlamini
T06370;S004;Fourways;C2674;Member;P0010;Cotton T-Shirt;Clothing;2;249.99;499.98;Mobile Pay;2026/02/06;Michael Williams
T06371;S004;Fourways;C2978;Guest;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Bank Transfer;2026/05/15;James Botha
T06372;S004;Fourways;C1937;Member;P0010;Cotton T-Shirt;Clothing;2;249.99;499.98;Card;2026/03/22;Jessica Naidoo
T06373;S004;Fourways;C1677;Guest;P0005;Laptop Backpack;Accessories;6;549.99;3299.94;Cash;2026/02/16;Emma Nkosi
T06374;S004;Fourways;C2792;Guest;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Card;2026/04/16;James Botha
T06375;S004;Fourways;C1746;Guest;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Card;2026/03/23;Noah Pillay
T06376;S004;Fourways;C1661;Member;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Card;2026/06/25;James Botha
T06377;S004;Fourways;C0923;Member;P0010;Cotton T-Shirt;Clothing;5;249.99;1249.95;Bank Transfer;2026/06/07;Noah Pillay
T06378;S004;Fourways;C2579;Member;P0018;Perfume;Beauty;1;899.99;899.99;Card;2026/06/06;Jessica Naidoo
T06379;S004;Fourways;C1550;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Cash;2026/02/16;Jessica Naidoo
T06380;S004;Fourways;C1403;Member;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Cash;2026/06/25;Olivia Dlamini
T06381;S004;Fourways;C1474;Guest;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Card;2026/01/13;Emma Nkosi
T06382;S004;Fourways;C2366;Guest;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Cash;2026/04/13;Sophie Mthembu
T06383;S004;Fourways;C1713;Guest;P0008;Blender;Appliances;6;899.99;5399.94;Cash;2026/06/20;James Botha
