TransactionID;StoreID;StoreLocation;CustomerID;CustomerType;ProductID;ProductName;Category;Quantity;UnitPrice;TotalAmount;PaymentMethod;SalesDate;Salesperson
T02999;S002;Rivonia;C2835;Guest;P0012;Hooded Sweatshirt;Clothing;2;599.99;1199.98;Cash;2026/05/21;Noah Pillay
T03000;S002;Rivonia;C0506;Member;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Mobile Pay;2026/06/23;Emma Nkosi
T03001;S002;Rivonia;C1142;Member;P0016;Skincare Set;Beauty;3;599.99;1799.97;Cash;2026/04/20;Noah Pillay
T03002;S002;Rivonia;C0940;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Mobile Pay;2026/01/03;Emma Nkosi
T03003;S002;Rivonia;C1911;Guest;P0022;Cookware Set;Kitchen;6;1599.99;9599.94;Cash;2026/06/25;Liam Jacobs
T03004;S002;Rivonia;C1226;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Mobile Pay;2026/02/18;Liam Jacobs
T03005;S002;Rivonia;C2757;Guest;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Card;2026/04/12;Daniel Smith
T03006;S002;Rivonia;C2159;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Mobile Pay;2026/04/07;Sarah Mokoena
T03007;S002;Rivonia;C1861;Member;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Card;2026/01/09;Michael Williams
T03008;S002;Rivonia;C2396;Member;P0010;Cotton T-Shirt;Clothing;4;249.99;999.96;Card;2026/04/22;Liam Jacobs
T03009;S002;Rivonia;C0578;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Cash;2026/03/19;Liam Jacobs
T03010;S002;Rivonia;C0648;Guest;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Mobile Pay;2026/04/12;Sophie Mthembu
T03011;S002;Rivonia;C0776;Guest;P0022;Cookware Set;Kitchen;1;1599.99;1599.99;Bank Transfer;2026/05/18;Michael Williams
T03012;S002;Rivonia;C0474;Member;P0018;Perfume;Beauty;3;899.99;2699.97;Mobile Pay;2026/04/08;Daniel Smith
T03013;S002;Rivonia;C0103;Guest;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Card;2026/06/06;Olivia Dlamini
T03014;S002;Rivonia;C1258;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Card;2026/04/07;Noah Pillay
T03015;S002;Rivonia;C0820;Member;P0007;Air Fryer;Appliances;2;1799.99;3599.98;Cash;2026/05/02;Emma Nkosi
T03016;S002;Rivonia;C2336;Guest;P0016;Skincare Set;Beauty;6;599.99;3599.94;Cash;2026/04/22;Daniel Smith
T03017;S002;Rivonia;C1833;Guest;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Mobile Pay;2026/01/13;Jessica Naidoo
T03018;S002;Rivonia;C0984;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Cash;2026/06/14;Emma Nkosi
T03019;S002;Rivonia;C0931;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Cash;2026/03/27;James Botha
T03020;S002;Rivonia;C2008;Member;P0019;Throw Blanket;Home & Decor;4;449.99;1799.96;Bank Transfer;2026/03/09;Olivia Dlamini
T03021;S002;Rivonia;C2619;Member;P0008;Blender;Appliances;3;899.99;2699.97;Mobile Pay;2026/02/27;Noah Pillay
T03022;S002;Rivonia;C1403;Member;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Cash;2026/04/18;Jessica Naidoo
T03023;S002;Rivonia;C0486;Member;P0011;Denim Jeans;Clothing;5;799.99;3999.95;Card;2026/03/05;Sophie Mthembu
T03024;S002;Rivonia;C2990;Guest;P0004;USB-C Charger;Electronics;1;299.99;299.99;Bank Transfer;2026/06/20;Daniel Smith
T03025;S002;Rivonia;C2190;Guest;P0013;Running Shoes;Sportswear;5;1499.5;7497.5;Card;2026/01/15;James Botha
T03026;S002;Rivonia;C0099;Guest;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Cash;2026/06/12;Liam Jacobs
T03027;S002;Rivonia;C1560;Guest;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Card;2026/06/04;Emma Nkosi
T03028;S002;Rivonia;C0624;Guest;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Mobile Pay;2026/02/10;Sarah Mokoena
T03029;S002;Rivonia;C1617;Guest;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Mobile Pay;2026/04/09;Jessica Naidoo
T03030;S002;Rivonia;C0110;Member;P0023;Dinner Plate Set;Kitchen;1;499.99;499.99;Cash;2026/01/31;Sarah Mokoena
T03031;S002;Rivonia;C0038;Guest;P0016;Skincare Set;Beauty;3;599.99;1799.97;Bank Transfer;2026/06/07;Daniel Smith
T03032;S002;Rivonia;C0652;Member;P0024;Storage Container Set;Kitchen;6;349.99;2099.94;Bank Transfer;2026/05/25;Emma Nkosi
T03033;S002;Rivonia;C2651;Member;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Cash;2026/03/02;Daniel Smith
T03034;S002;Rivonia;C1938;Member;P0004;USB-C Charger;Electronics;5;299.99;1499.95;Card;2026/01/17;Sarah Mokoena
T03035;S002;Rivonia;C1928;Member;P0024;Storage Container Set;Kitchen;3;349.99;1049.97;Mobile Pay;2026/02/28;Liam Jacobs
T03036;S002;Rivonia;C1408;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Bank Transfer;2026/02/03;Sarah Mokoena
T03037;S002;Rivonia;C0052;Guest;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Mobile Pay;2026/02/28;Olivia Dlamini
T03038;S002;Rivonia;C2143;Member;P0006;Coffee Maker;Appliances;6;1299.99;7799.94;Card;2026/05/29;Sarah Mokoena
T03039;S002;Rivonia;C0587;Member;P0016;Skincare Set;Beauty;1;599.99;599.99;Bank Transfer;2026/06/21;Emma Nkosi
T03040;S002;Rivonia;C1418;Member;P0016;Skincare Set;Beauty;4;599.99;2399.96;Cash;2026/04/19;Noah Pillay
T03041;S002;Rivonia;C0570;Member;P0017;Face Moisturiser;Beauty;2;249.99;499.98;Bank Transfer;2026/05/17;Michael Williams
T03042;S002;Rivonia;C2002;Member;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Card;2026/06/04;Michael Williams
T03043;S002;Rivonia;C0555;Member;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Card;2026/05/11;Noah Pillay
T03044;S002;Rivonia;C2984;Guest;P0017;Face Moisturiser;Beauty;5;249.99;1249.95;Bank Transfer;2026/01/27;Liam Jacobs
T03045;S002;Rivonia;C0663;Guest;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Bank Transfer;2026/06/28;Noah Pillay
T03046;S002;Rivonia;C1842;Guest;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Bank Transfer;2026/03/11;James Botha
T03047;S002;Rivonia;C1984;Guest;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Cash;2026/03/12;Noah Pillay
T03048;S002;Rivonia;C0868;Member;P0011;Denim Jeans;Clothing;1;799.99;799.99;Cash;2026/06/03;Sophie Mthembu
T03049;S002;Rivonia;C1236;Member;P0009;Electric Kettle;Appliances;2;499.99;999.98;Bank Transfer;2026/04/21;Emma Nkosi
T03050;S002;Rivonia;C2784;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Bank Transfer;2026/02/26;James Botha
T03051;S002;Rivonia;C2687;Member;P0016;Skincare Set;Beauty;4;599.99;2399.96;Mobile Pay;2026/06/12;Michael Williams
T03052;S002;Rivonia;C0749;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Mobile Pay;2026/04/15;Sarah Mokoena
T03053;S002;Rivonia;C0222;Guest;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Cash;2026/05/18;Liam Jacobs
T03054;S002;Rivonia;C2055;Member;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Cash;2026/05/19;Daniel Smith
T03055;S002;Rivonia;C0813;Member;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Card;2026/03/26;Noah Pillay
T03056;S002;Rivonia;C2562;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Cash;2026/05/01;Liam Jacobs
T03057;S002;Rivonia;C1003;Guest;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Cash;2026/01/05;Emma Nkosi
T03058;S002;Rivonia;C1706;Member;P0012;Hooded Sweatshirt;Clothing;3;599.99;1799.97;Bank Transfer;2026/05/14;Sarah Mokoena
T03059;S002;Rivonia;C0631;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Bank Transfer;2026/05/17;James Botha
T03060;S002;Rivonia;C2067;Member;P0018;Perfume;Beauty;4;899.99;3599.96;Mobile Pay;2026/04/30;Liam Jacobs
T03061;S002;Rivonia;C1268;Member;P0014;Yoga Mat;Sportswear;2;399.99;799.98;Mobile Pay;2026/04/14;Daniel Smith
T03062;S002;Rivonia;C1051;Guest;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Bank Transfer;2026/06/26;Noah Pillay
T03063;S002;Rivonia;C0516;Guest;P0008;Blender;Appliances;6;899.99;5399.94;Mobile Pay;2026/04/20;James Botha
T03064;S002;Rivonia;C1278;Guest;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Cash;2026/06/25;Daniel Smith
T03065;S002;Rivonia;C0983;Member;P0016;Skincare Set;Beauty;4;599.99;2399.96;Mobile Pay;2026/03/27;Liam Jacobs
T03066;S002;Rivonia;C0115;Guest;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Card;2026/02/23;Sophie Mthembu
T03067;S002;Rivonia;C1856;Member;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Card;2026/03/26;Sarah Mokoena
T03068;S002;Rivonia;C1552;Member;P0022;Cookware Set;Kitchen;4;1599.99;6399.96;Bank Transfer;2026/04/18;Emma Nkosi
T03069;S002;Rivonia;C0075;Member;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Cash;2026/02/18;Sarah Mokoena
T03070;S002;Rivonia;C2904;Guest;P0009;Electric Kettle;Appliances;1;499.99;499.99;Mobile Pay;2026/01/29;Michael Williams
T03071;S002;Rivonia;C1496;Member;P0018;Perfume;Beauty;1;899.99;899.99;Bank Transfer;2026/01/18;Emma Nkosi
T03072;S002;Rivonia;C2837;Guest;P0015;Sports Bottle;Sportswear;4;199.99;799.96;Mobile Pay;2026/05/02;Liam Jacobs
T03073;S002;Rivonia;C2639;Guest;P0010;Cotton T-Shirt;Clothing;6;249.99;1499.94;Mobile Pay;2026/02/18;Daniel Smith
T03074;S002;Rivonia;C1061;Member;P0024;Storage Container Set;Kitchen;4;349.99;1399.96;Card;2026/06/02;Daniel Smith
T03075;S002;Rivonia;C0444;Guest;P0014;Yoga Mat;Sportswear;4;399.99;1599.96;Mobile Pay;2026/04/02;Liam Jacobs
T03076;S002;Rivonia;C2600;Member;P0019;Throw Blanket;Home & Decor;5;449.99;2249.95;Cash;2026/04/19;James Botha
T03077;S002;Rivonia;C2706;Member;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Bank Transfer;2026/06/04;Liam Jacobs
T03078;S002;Rivonia;C1809;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Mobile Pay;2026/03/18;Liam Jacobs
T03079;S002;Rivonia;C2607;Guest;P0014;Yoga Mat;Sportswear;6;399.99;2399.94;Mobile Pay;2026/05/03;Sarah Mokoena
T03080;S002;Rivonia;C2360;Member;P0008;Blender;Appliances;1;899.99;899.99;Card;2026/01/29;Liam Jacobs
T03081;S002;Rivonia;C0637;Member;P0016;Skincare Set;Beauty;6;599.99;3599.94;Mobile Pay;2026/03/07;Sophie Mthembu
T03082;S002;Rivonia;C1718;Guest;P0003;Smart Watch;Electronics;1;1299.99;1299.99;Bank Transfer;2026/02/14;Michael Williams
T03083;S002;Rivonia;C0275;Guest;P0017;Face Moisturiser;Beauty;1;249.99;249.99;Card;2026/02/16;Noah Pillay
T03084;S002;Rivonia;C1483;Member;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Card;2026/04/04;Sarah Mokoena
T03085;S002;Rivonia;C1479;Member;P0021;Cushion Set;Home & Decor;5;299.99;1499.95;Card;2026/06/20;Noah Pillay
T03086;S002;Rivonia;C2092;Member;P0009;Electric Kettle;Appliances;5;499.99;2499.95;Mobile Pay;2026/01/17;Sarah Mokoena
T03087;S002;Rivonia;C0635;Guest;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Cash;2026/02/11;Jessica Naidoo
T03088;S002;Rivonia;C0848;Member;P0007;Air Fryer;Appliances;1;1799.99;1799.99;Cash;2026/03/14;Sophie Mthembu
T03089;S002;Rivonia;C1381;Member;P0023;Dinner Plate Set;Kitchen;5;499.99;2499.95;Bank Transfer;2026/05/24;Sophie Mthembu
T03090;S002;Rivonia;C1068;Guest;P0004;USB-C Charger;Electronics;6;299.99;1799.94;Bank Transfer;2026/05/02;Emma Nkosi
T03091;S002;Rivonia;C2452;Member;P0023;Dinner Plate Set;Kitchen;2;499.99;999.98;Cash;2026/01/15;Michael Williams
T03092;S002;Rivonia;C0540;Guest;P0023;Dinner Plate Set;Kitchen;6;499.99;2999.94;Mobile Pay;2026/02/26;James Botha
T03093;S002;Rivonia;C0278;Member;P0003;Smart Watch;Electronics;4;1299.99;5199.96;Bank Transfer;2026/06/27;Emma Nkosi
T03094;S002;Rivonia;C1491;Guest;P0008;Blender;Appliances;6;899.99;5399.94;Mobile Pay;2026/02/25;Michael Williams
T03095;S002;Rivonia;C1049;Guest;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Mobile Pay;2026/05/13;Noah Pillay
T03096;S002;Rivonia;C2680;Member;P0014;Yoga Mat;Sportswear;3;399.99;1199.97;Cash;2026/04/23;Jessica Naidoo
T03097;S002;Rivonia;C2515;Member;P0006;Coffee Maker;Appliances;2;1299.99;2599.98;Bank Transfer;2026/01/21;Michael Williams
T03098;S002;Rivonia;C0102;Guest;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Card;2026/05/19;Michael Williams
T03099;S002;Rivonia;C0012;Guest;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Card;2026/04/05;Olivia Dlamini
T03100;S002;Rivonia;C2180;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Cash;2026/03/15;Jessica Naidoo
T03101;S002;Rivonia;C1862;Member;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Mobile Pay;2026/05/03;Noah Pillay
T03102;S002;Rivonia;C2531;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Cash;2026/06/15;Jessica Naidoo
T03103;S002;Rivonia;C2511;Member;P0009;Electric Kettle;Appliances;1;499.99;499.99;Mobile Pay;2026/01/14;Sarah Mokoena
T03104;S002;Rivonia;C2367;Guest;P0005;Laptop Backpack;Accessories;5;549.99;2749.95;Cash;2026/05/07;Jessica Naidoo
T03105;S002;Rivonia;C2490;Guest;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Bank Transfer;2026/05/11;Jessica Naidoo
T03106;S002;Rivonia;C2248;Guest;P0001;Wireless Headphones;Electronics;6;899.99;5399.94;Mobile Pay;2026/01/16;Noah Pillay
T03107;S002;Rivonia;C0257;Member;P0017;Face Moisturiser;Beauty;6;249.99;1499.94;Card;2026/03/08;Jessica Naidoo
T03108;S002;Rivonia;C0769;Member;P0012;Hooded Sweatshirt;Clothing;1;599.99;599.99;Mobile Pay;2026/03/25;James Botha
T03109;S002;Rivonia;C2141;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Cash;2026/06/25;Sarah Mokoena
T03110;S002;Rivonia;C0281;Member;P0011;Denim Jeans;Clothing;2;799.99;1599.98;Card;2026/03/16;Noah Pillay
T03111;S002;Rivonia;C0669;Guest;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Mobile Pay;2026/06/10;Sarah Mokoena
T03112;S002;Rivonia;C0950;Guest;P0005;Laptop Backpack;Accessories;6;549.99;3299.94;Bank Transfer;2026/03/17;James Botha
T03113;S002;Rivonia;C0655;Guest;P0019;Throw Blanket;Home & Decor;3;449.99;1349.97;Card;2026/02/25;Olivia Dlamini
T03114;S002;Rivonia;C2152;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Mobile Pay;2026/01/14;Noah Pillay
T03115;S002;Rivonia;C0726;Guest;P0019;Throw Blanket;Home & Decor;1;449.99;449.99;Bank Transfer;2026/06/28;Noah Pillay
T03116;S002;Rivonia;C0192;Member;P0009;Electric Kettle;Appliances;4;499.99;1999.96;Bank Transfer;2026/01/03;Sarah Mokoena
T03117;S002;Rivonia;C2155;Member;P0008;Blender;Appliances;1;899.99;899.99;Bank Transfer;2026/04/19;Olivia Dlamini
T03118;S002;Rivonia;C1359;Member;P0008;Blender;Appliances;1;899.99;899.99;Bank Transfer;2026/01/31;Liam Jacobs
T03119;S002;Rivonia;C0114;Member;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Card;2026/03/25;Michael Williams
T03120;S002;Rivonia;C0034;Member;P0025;Novel Book;Books;2;199.99;399.98;Bank Transfer;2026/05/05;Liam Jacobs
T03121;S002;Rivonia;C0880;Member;P0006;Coffee Maker;Appliances;5;1299.99;6499.95;Mobile Pay;2026/04/26;Michael Williams
T03122;S002;Rivonia;C0556;Member;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Card;2026/05/14;Noah Pillay
T03123;S002;Rivonia;C2931;Member;P0021;Cushion Set;Home & Decor;4;299.99;1199.96;Mobile Pay;2026/04/18;Emma Nkosi
T03124;S002;Rivonia;C0021;Member;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Mobile Pay;2026/02/24;Daniel Smith
T03125;S002;Rivonia;C1699;Member;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Bank Transfer;2026/06/18;Olivia Dlamini
T03126;S002;Rivonia;C0181;Member;P0021;Cushion Set;Home & Decor;3;299.99;899.97;Cash;2026/01/29;Daniel Smith
T03127;S002;Rivonia;C1727;Member;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Card;2026/06/13;Jessica Naidoo
T03128;S002;Rivonia;C2040;Guest;P0025;Novel Book;Books;5;199.99;999.95;Cash;2026/03/14;Michael Williams
T03129;S002;Rivonia;C2030;Guest;P0013;Running Shoes;Sportswear;2;1499.5;2999.0;Card;2026/02/14;Daniel Smith
T03130;S002;Rivonia;C2492;Guest;P0012;Hooded Sweatshirt;Clothing;6;599.99;3599.94;Mobile Pay;2026/04/19;James Botha
T03131;S002;Rivonia;C2672;Member;P0003;Smart Watch;Electronics;2;1299.99;2599.98;Card;2026/04/04;Olivia Dlamini
T03132;S002;Rivonia;C2085;Member;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Mobile Pay;2026/06/02;James Botha
T03133;S002;Rivonia;C0926;Member;P0003;Smart Watch;Electronics;2;1299.99;2599.98;Cash;2026/03/22;Jessica Naidoo
T03134;S002;Rivonia;C1998;Member;P0012;Hooded Sweatshirt;Clothing;4;599.99;2399.96;Cash;2026/03/06;Michael Williams
T03135;S002;Rivonia;C1718;Guest;P0002;Bluetooth Speaker;Electronics;5;649.99;3249.95;Cash;2026/05/12;Michael Williams
T03136;S002;Rivonia;C2324;Member;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Bank Transfer;2026/06/03;Michael Williams
T03137;S002;Rivonia;C0064;Guest;P0017;Face Moisturiser;Beauty;3;249.99;749.97;Card;2026/01/26;Olivia Dlamini
T03138;S002;Rivonia;C1046;Guest;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Card;2026/03/04;James Botha
T03139;S002;Rivonia;C1499;Guest;P0025;Novel Book;Books;5;199.99;999.95;Cash;2026/05/14;Michael Williams
T03140;S002;Rivonia;C0373;Member;P0002;Bluetooth Speaker;Electronics;2;649.99;1299.98;Bank Transfer;2026/01/14;Jessica Naidoo
T03141;S002;Rivonia;C0809;Member;P0003;Smart Watch;Electronics;3;1299.99;3899.97;Cash;2026/03/12;Emma Nkosi
T03142;S002;Rivonia;C0565;Member;P0007;Air Fryer;Appliances;4;1799.99;7199.96;Bank Transfer;2026/03/30;Emma Nkosi
T03143;S002;Rivonia;C2507;Guest;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Mobile Pay;2026/05/21;Olivia Dlamini
T03144;S002;Rivonia;C0168;Member;P0024;Storage Container Set;Kitchen;2;349.99;699.98;Card;2026/01/06;Liam Jacobs
T03145;S002;Rivonia;C2864;Guest;P0018;Perfume;Beauty;5;899.99;4499.95;Card;2026/05/07;Michael Williams
T03146;S002;Rivonia;C0622;Guest;P0020;Table Lamp;Home & Decor;2;699.99;1399.98;Card;2026/02/14;Liam Jacobs
T03147;S002;Rivonia;C0121;Guest;P0005;Laptop Backpack;Accessories;1;549.99;549.99;Bank Transfer;2026/03/28;Olivia Dlamini
T03148;S002;Rivonia;C1215;Guest;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Mobile Pay;2026/05/26;Noah Pillay
T03149;S002;Rivonia;C2261;Member;P0001;Wireless Headphones;Electronics;5;899.99;4499.95;Mobile Pay;2026/01/29;Daniel Smith
T03150;S002;Rivonia;C2610;Member;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Cash;2026/03/13;Emma Nkosi
T03151;S002;Rivonia;C2223;Member;P0009;Electric Kettle;Appliances;3;499.99;1499.97;Cash;2026/04/09;Sarah Mokoena
T03152;S002;Rivonia;C2983;Member;P0025;Novel Book;Books;4;199.99;799.96;Cash;2026/04/06;Sophie Mthembu
T03153;S002;Rivonia;C1112;Guest;P0008;Blender;Appliances;5;899.99;4499.95;Cash;2026/06/11;Daniel Smith
T03154;S002;Rivonia;C1579;Guest;P0004;USB-C Charger;Electronics;4;299.99;1199.96;Bank Transfer;2026/04/21;Jessica Naidoo
T03155;S002;Rivonia;C0291;Guest;P0015;Sports Bottle;Sportswear;1;199.99;199.99;Mobile Pay;2026/06/19;Jessica Naidoo
T03156;S002;Rivonia;C1281;Member;P0014;Yoga Mat;Sportswear;5;399.99;1999.95;Mobile Pay;2026/04/20;Michael Williams
T03157;S002;Rivonia;C0052;Member;P0001;Wireless Headphones;Electronics;3;899.99;2699.97;Mobile Pay;2026/03/06;Emma Nkosi
T03158;S002;Rivonia;C2313;Member;P0019;Throw Blanket;Home & Decor;2;449.99;899.98;Cash;2026/05/03;Sarah Mokoena
T03159;S002;Rivonia;C2209;Guest;P0007;Air Fryer;Appliances;6;1799.99;10799.94;Mobile Pay;2026/06/12;James Botha
T03160;S002;Rivonia;C2277;Member;P0013;Running Shoes;Sportswear;1;1499.5;1499.5;Card;2026/06/01;Sophie Mthembu
T03161;S002;Rivonia;C1819;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Bank Transfer;2026/05/24;Liam Jacobs
T03162;S002;Rivonia;C0756;Member;P0011;Denim Jeans;Clothing;3;799.99;2399.97;Cash;2026/01/22;Emma Nkosi
T03163;S002;Rivonia;C1879;Member;P0022;Cookware Set;Kitchen;5;1599.99;7999.95;Cash;2026/05/08;Liam Jacobs
T03164;S002;Rivonia;C0241;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Bank Transfer;2026/01/13;Daniel Smith
T03165;S002;Rivonia;C1050;Member;P0023;Dinner Plate Set;Kitchen;4;499.99;1999.96;Card;2026/02/16;Liam Jacobs
T03166;S002;Rivonia;C0507;Guest;P0011;Denim Jeans;Clothing;4;799.99;3199.96;Cash;2026/02/24;Jessica Naidoo
T03167;S002;Rivonia;C2790;Member;P0003;Smart Watch;Electronics;5;1299.99;6499.95;Mobile Pay;2026/02/22;Emma Nkosi
T03168;S002;Rivonia;C2269;Member;P0009;Electric Kettle;Appliances;6;499.99;2999.94;Bank Transfer;2026/03/28;Sarah Mokoena
T03169;S002;Rivonia;C1806;Member;P0005;Laptop Backpack;Accessories;4;549.99;2199.96;Bank Transfer;2026/01/09;Daniel Smith
T03170;S002;Rivonia;C2555;Guest;P0015;Sports Bottle;Sportswear;5;199.99;999.95;Bank Transfer;2026/02/02;Liam Jacobs
T03171;S002;Rivonia;C2195;Guest;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Card;2026/01/03;Liam Jacobs
T03172;S002;Rivonia;C0338;Member;P0013;Running Shoes;Sportswear;6;1499.5;8997.0;Card;2026/03/22;Daniel Smith
T03173;S002;Rivonia;C1685;Member;P0018;Perfume;Beauty;5;899.99;4499.95;Mobile Pay;2026/04/23;Sarah Mokoena
T03174;S002;Rivonia;C0515;Member;P0021;Cushion Set;Home & Decor;1;299.99;299.99;Card;2026/03/06;Liam Jacobs
T03175;S002;Rivonia;C1977;Guest;P0002;Bluetooth Speaker;Electronics;6;649.99;3899.94;Card;2026/05/10;Daniel Smith
T03176;S002;Rivonia;C0730;Member;P0018;Perfume;Beauty;4;899.99;3599.96;Card;2026/03/17;Liam Jacobs
T03177;S002;Rivonia;C2465;Member;P0025;Novel Book;Books;1;199.99;199.99;Mobile Pay;2026/03/01;Liam Jacobs
T03178;S002;Rivonia;C0917;Guest;P0018;Perfume;Beauty;6;899.99;5399.94;Bank Transfer;2026/02/10;Emma Nkosi
T03179;S002;Rivonia;C1536;Member;P0022;Cookware Set;Kitchen;3;1599.99;4799.97;Card;2026/01/31;Sarah Mokoena
T03180;S002;Rivonia;C0448;Member;P0020;Table Lamp;Home & Decor;5;699.99;3499.95;Cash;2026/05/18;James Botha
T03181;S002;Rivonia;C0819;Member;P0001;Wireless Headphones;Electronics;4;899.99;3599.96;Bank Transfer;2026/06/04;Liam Jacobs
T03182;S002;Rivonia;C1337;Member;P0025;Novel Book;Books;6;199.99;1199.94;Bank Transfer;2026/06/29;Daniel Smith
T03183;S002;Rivonia;C2609;Member;P0009;Electric Kettle;Appliances;1;499.99;499.99;Mobile Pay;2026/01/11;James Botha
T03184;S002;Rivonia;C0678;Member;P0005;Laptop Backpack;Accessories;3;549.99;1649.97;Mobile Pay;2026/04/26;Liam Jacobs
T03185;S002;Rivonia;C2092;Member;P0008;Blender;Appliances;3;899.99;2699.97;Bank Transfer;2026/06/13;James Botha
T03186;S002;Rivonia;C2271;Guest;P0012;Hooded Sweatshirt;Clothing;5;599.99;2999.95;Mobile Pay;2026/06/05;Daniel Smith
T03187;S002;Rivonia;C0643;Guest;P0001;Wireless Headphones;Electronics;2;899.99;1799.98;Mobile Pay;2026/03/13;Noah Pillay
T03188;S002;Rivonia;C0674;Member;P0011;Denim Jeans;Clothing;6;799.99;4799.94;Mobile Pay;2026/06/12;Daniel Smith
T03189;S002;Rivonia;C1070;Guest;P0003;Smart Watch;Electronics;6;1299.99;7799.94;Mobile Pay;2026/02/07;James Botha
T03190;S002;Rivonia;C0645;Guest;P0002;Bluetooth Speaker;Electronics;3;649.99;1949.97;Mobile Pay;2026/03/04;Michael Williams
T03191;S002;Rivonia;C0006;Guest;P0020;Table Lamp;Home & Decor;4;699.99;2799.96;Bank Transfer;2026/02/11;Daniel Smith
T03192;S002;Rivonia;C0262;Guest;P0010;Cotton T-Shirt;Clothing;1;249.99;249.99;Cash;2026/01/25;Sarah Mokoena
T03193;S002;Rivonia;C1406;Member;P0007;Air Fryer;Appliances;3;1799.99;5399.97;Card;2026/05/01;Michael Williams
T03194;S002;Rivonia;C2768;Guest;P0001;Wireless Headphones;Electronics;1;899.99;899.99;Cash;2026/04/27;James Botha
T03195;S002;Rivonia;C0852;Member;P0016;Skincare Set;Beauty;2;599.99;1199.98;Mobile Pay;2026/01/23;Liam Jacobs
T03196;S002;Rivonia;C1026;Member;P0024;Storage Container Set;Kitchen;1;349.99;349.99;Mobile Pay;2026/06/03;Emma Nkosi
